wcase,wsiter,a14,a15,a01,a03,a11,amt1,cont1,cpt1,dept1,domt1,jelt1,nat1,rct1,rdt1,subt1,AngMan_Cent,Interaction
10922,632,0,1,1,19,4,25,17,19,15,18,18,7,8,19,17,-1.0753,-1.0753
30016,701,0,1,1,18,8.5,26.0753311258278,17.2334465195246,20,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,19,3.11258278173909E-005,3.11258278173909E-005
30021,701,0,1,1,21,18,26.0753311258278,17.2334465195246,20,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,18,3.11258278173909E-005,3.11258278173909E-005
30035,701,0,1,1,19,8.5,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,20,3.11258278173909E-005,3.11258278173909E-005
30051,701,0,1,1,18,2,24,19,21,25,22,23,6,15,17,15,-2.0753,-2.0753
30052,701,0,1,1,19,8.5,26,11,8,8,11,21,4,22,12,8,-.0752999999999986,-.0752999999999986
30063,701,0,1,1,18,1,30,10,11,14,13,17,4,12,14,8,3.9247,3.9247
30065,701,0,1,1,18,8.5,28,18,16,18,18,20,9,15,26,8,1.9247,1.9247
30066,701,0,1,1,19,.6,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,20,3.11258278173909E-005,3.11258278173909E-005
30067,701,0,1,1,20,2,28,26,23,20,15,21,10,15,23,13,1.9247,1.9247
30101,701,0,1,1,23,4,27,12,11,16,11,17,7,17,22,8,.924700000000001,.924700000000001
30105,701,0,1,1,18,2,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,18,3.11258278173909E-005,3.11258278173909E-005
30105,701,0,1,1,19,8.5,28,13,11,8,9,11,6,16,16,15,1.9247,1.9247
30113,701,0,1,1,19,4,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,20,3.11258278173909E-005,3.11258278173909E-005
30128,701,0,1,1,18,4,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,19,3.11258278173909E-005,3.11258278173909E-005
30146,701,0,1,1,20.8234575442883,2,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,3.11258278173909E-005
30156,701,0,1,1,18,4,26,15,22,15,18,21,8,16,14,15,-.0752999999999986,-.0752999999999986
30171,701,0,1,1,19,2,33,11,15,16,14,24,4,19,15,8,6.9247,6.9247
30177,701,0,1,1,19,8.5,28,14,13,10,12,18,5,13,14,13,1.9247,1.9247
30177,701,0,1,1,20,4,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,16,3.11258278173909E-005,3.11258278173909E-005
30189,701,0,1,1,20,18,26,13,10,15,14,25,5,23,11,10,-.0752999999999986,-.0752999999999986
30195,701,0,1,1,19,1,35,17.2334465195246,8,12,11,13,4,13,15.3496143958869,8,8.9247,8.9247
30217,701,0,1,1,21,.6,27,18,15,16,16,16,7,15.6115351993215,16,9,.924700000000001,.924700000000001
30229,701,0,1,1,19,8.5,22,18,17,18,19,16,8,16,22,13,-4.0753,-4.0753
30236,701,0,1,1,20,1,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,15,3.11258278173909E-005,3.11258278173909E-005
30237,701,0,0,1,18,12,27,10,13,12,14,29,5,20,8,17,.924700000000001,.924700000000001
30246,701,0,1,1,20,2,26.0753311258278,17.2334465195246,15,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,3.11258278173909E-005
30274,701,0,1,1,21,4,25,23,18,15,19,23,10,18,19,19,-1.0753,-1.0753
30276,701,0,1,1,20,4,23,11,9,10,12,12,4,15,16,20,-3.0753,-3.0753
30283,701,0,1,1,20,12,30,17,12,19,12,13,6,14,18,8,3.9247,3.9247
30295,701,0,1,1,18,4,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,3.11258278173909E-005
30301,701,0,1,1,18,24,26.0753311258278,17.2334465195246,15,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,14,3.11258278173909E-005,3.11258278173909E-005
30316,701,0,1,1,18,12,28,22,14,9,15,18,11,13,21,11,1.9247,1.9247
30316,701,0,1,1,20.8234575442883,4,26.0753311258278,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,18,3.11258278173909E-005,3.11258278173909E-005
30326,701,0,1,1,19,8.5,31,19,14,8,11,12,7,14,16,16,4.9247,4.9247
30329,701,0,0,1,18,4,25,17,18,15,19,23,7,10,20,15,-1.0753,-1.0753
30331,701,0,1,1,20.8234575442883,4,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,3.11258278173909E-005
30346,701,0,1,1,18,4,20,11,13,13,16,13,6,16,18,19,-6.0753,-6.0753
30351,701,0,1,1,18,24,29,14,17,12,12,13,6,20,13,8,2.9247,2.9247
30364,701,0,1,1,19,4,32,13,17,14,13,14,7,10,20,12,5.9247,5.9247
30373,701,0,1,1,18,18,24,20,14,14,14,25,6,16,16,10,-2.0753,-2.0753
30376,701,0,1,1,18,4,26,18,20,15,18,22,9,13,17,23,-.0752999999999986,-.0752999999999986
30391,701,0,1,1,23,4,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,14,3.11258278173909E-005,3.11258278173909E-005
30398,701,0,1,1,19,4,26,19,14,13,15,16,7,12,18,17,-.0752999999999986,-.0752999999999986
30402,701,0,1,1,18,12,24,20,15,14,15,19,8,14,22,13,-2.0753,-2.0753
30410,701,0,1,1,20,1,22,17,13,22,16,25,5,19,25,20,-4.0753,-4.0753
30411,701,0,1,1,21,1,26.0753311258278,17.2334465195246,12,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005,3.11258278173909E-005
30413,701,0,1,1,18,4,25,18,17,15,19,19,8,14,16,17,-1.0753,-1.0753
30414,701,0,1,1,18,18,27,13,17,11,12,28,6,14,14,13,.924700000000001,.924700000000001
30415,701,0,1,1,19,2,25,17,16,11,14,18,8,14,17,8,-1.0753,-1.0753
30422,701,0,1,1,18,2,28,18,17,12,21,23,8,15,19,18,1.9247,1.9247
30461,701,0,1,1,18,8.5,33,18,18,15,16,20,7,20,16,28,6.9247,6.9247
30473,701,0,1,1,20,18,22,17,15,8,9,18,4,14,22,22,-4.0753,-4.0753
30477,701,0,1,1,18,12,26,17,16,13,16,21,8,18,16,17,-.0752999999999986,-.0752999999999986
30481,701,0,1,1,19,1,28,20,15,11,15,23,8,16,16,13,1.9247,1.9247
30499,701,0,1,1,19,2,34,16,11,10,12,16,6,16,11,16,7.9247,7.9247
30517,701,0,1,1,18,2,26.0753311258278,17.2334465195246,24,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,28,3.11258278173909E-005,3.11258278173909E-005
30148,701,1, , ,23,4,26.0753311258278,17.2334465195246,18,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,8,3.11258278173909E-005, 
30224,701,1, , ,21,12,26.0753311258278,17.2334465195246,20,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,12,3.11258278173909E-005, 
30265,701,1, , ,19,4,26.0753311258278,17.2334465195246,17,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,22,3.11258278173909E-005, 
5,627,1,1,0,27,24,32,13,12,15,14,17,6,12,11,17,5.9247,0
6,627,1,1,0,20,18,29,10,13,14,16,28,5,18,8,8,2.9247,0
7,627,1,1,0,33,24,26.0753311258278,11,13,14.4806324110672,16.7000828500414,17,7.22775510204082,15,15.3496143958869,13.9993846153846,3.11258278173909E-005,0
8,627,1,1,0,33,24,27,13,12,13,12,10,6,9,15,13,.924700000000001,0
9,627,1,0,0,27,24,29,21,18,19,16,13,7,15,16,10,2.9247,0
11,627,1,1,0,33,24,26,26,18,24,16,28,9,10,27,21,-.0752999999999986,0
12,627,1,1,0,45,24,27,19,17,14,18,19,9,11,21,13,.924700000000001,0
13,627,1,1,0,45,24,25,22,18,16,19,22,8,13,24,14,-1.0753,0
14,627,1,1,0,23,24,28,12,14,15,16,21,5,15,11,17,1.9247,0
16,627,1,1,0,33,24,26,14,14,23,14,23,4,14,18,8,-.0752999999999986,0
18,627,1,1,0,45,24,22,20,14,13,19,22,8,16,19,13,-4.0753,0
19,627,1,1,0,23,4,28,15,10,14,15,18,4,16,9,11,1.9247,0
20,627,1,1,0,27,18,28,12,13,11,16,23,5,16,11,9,1.9247,0
21,627,1,1,0,19,18,24,20,21,11,16,23,8,15,18,14,-2.0753,0
22,627,1,1,0,27,18,33,11,11,13,13,23,5,20,9,14,6.9247,0
23,627,1,1,0,21,24,24,11,11,11,15,19.6080066722269,4,19,10,11,-2.0753,0
24,627,1,1,0,19,24,31,20,14,17,16,19,11,20,13,8,4.9247,0
25,627,1,1,0,20,18,30,10,12,8,15,17,4,17,8,10,3.9247,0
26,627,1,1,0,20,24,30,12,14,8,13,14,6,16,9,8,3.9247,0
27,627,1,1,0,33,24,32,20,12,15,14,19,4,20,15,15,5.9247,0
29,627,1,1,0,27,18,26,24,14,12,16,12,7,7,26,8,-.0752999999999986,0
32,627,1,1,0,20.8234575442883,8.5,30,23,14,20,19,18,4,13,17,10,3.9247,0
33,627,1,1,0,27,24,28,9,13,14,14,21,4,22,8,9,1.9247,0
34,627,1,1,0,23,24,33,11,13,9,17,27,5,19,9,13,6.9247,0
38,627,1,1,0,20,24,23,21,17,14,13,27,11,18,17,13,-3.0753,0
40,627,1,1,0,20.8234575442883,18,23,12,16,15,12,22,5,16,14,12,-3.0753,0
41,627,1,1,0,19,18,29,18,14,9,15,22,5,17,10,13,2.9247,0
42,627,1,1,0,23,24,27,16,16,19,16,23,5,14,17,17,.924700000000001,0
43,627,1,1,0,27,8.5,21,15,13,18,18,27,6,15,17,8,-5.0753,0
44,627,1,1,0,27,24,28,18,14,13,13,18,6,19,9,8,1.9247,0
45,627,1,1,0,21,18,27,12,14,14,17,25,5,20,11,17,.924700000000001,0
49,627,1,1,0,20,24,26,13,14,16,20,27,6,14,13,15,-.0752999999999986,0
52,627,1,1,0,27,8.5,26.0753311258278,17.2334465195246,15.0244667503137,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13.9993846153846,3.11258278173909E-005,0
53,627,1,1,0,23,24,30,11,13,8,18,21,5,13,17,20,3.9247,0
55,627,1,1,0,33,24,26,18,16,19,20,20,8,13,16,16,-.0752999999999986,0
56,627,1,1,0,23,24,28,22,16,20,18,21,9,12,19,23,1.9247,0
57,627,1,1,0,21,18,25,16,16,10,14,12,6,11,16,15,-1.0753,0
58,627,1,1,0,23,24,22,19,13,10,23,25,12,11,27,10,-4.0753,0
59,627,1,1,0,23,24,26,20,17,14,19,26,10,12,24,8,-.0752999999999986,0
60,627,1,1,0,23,24,26,15,21,11,15,18,5,15,12,17,-.0752999999999986,0
61,627,1,1,0,27,1,29,12,11,9,13,18,5,13,15,14,2.9247,0
62,627,1,1,0,23,12,27,17,15,24,18,24,6,12,18,14,.924700000000001,0
63,627,1,1,0,23,2,31,9,13,16,13,20,5,12,10,10,4.9247,0
64,627,1,1,0,20,8.5,23,17,15,9,16,24,8,16,13,15,-3.0753,0
65,627,1,1,0,20,24,26.0753311258278,17.2334465195246,15.0244667503137,14.4806324110672,16.7000828500414,19.6080066722269,6,15.6115351993215,15.3496143958869,13.9993846153846,3.11258278173909E-005,0
67,627,1,1,0,23,24,26,17,17,9,14,18,6,17,10,15,-.0752999999999986,0
74,627,1,1,0,23,24,31,9,15,9,16,19,5,16,8,8,4.9247,0
88,627,1,1,0,19,24,26,9,11,9,14,18,4,14,9,10,-.0752999999999986,0
89,627,1,1,0,20.8234575442883,4,25,20,16,13,18,18,8,17,15,11,-1.0753,0
90,627,1,1,0,20,24,30,12,12,11,17,23,4,20,9,12,3.9247,0
91,627,1,1,0,23,12,22,21,21,17,16,12,7,11,23,11,-4.0753,0
93,627,1,1,0,21,24,30,13,12,13,13,14,4,13,12,12,3.9247,0
95,627,1,1,0,23,4,29,9,13,12,16,21,5,17,9,15,2.9247,0
98,627,1,1,0,19,12,26,9,11,8,15,18,4,17,8,20,-.0752999999999986,0
99,627,1,1,0,20,8.5,28,12,13,12,18,20,6,10,13,17,1.9247,0
102,627,1,1,0,19,8.5,29,11,14,8,14,19,5,15,9,13,2.9247,0
103,627,1,1,0,23,24,24,23,16,10,17,17,9,14,21,8,-2.0753,0
107,627,1,1,0,20,4,28,13,15,13,16,22,5,16,17,17,1.9247,0
109,627,1,1,0,21,24,33,12,11,8,13,19,4,20,10,16,6.9247,0
112,627,1,1,0,23,2,29,13,14,11,14,12,6,14,14,10,2.9247,0
114,627,1,1,0,21,12,26.0753311258278,17.2334465195246,15.0244667503137,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13.9993846153846,3.11258278173909E-005,0
115,627,1,1,0,20,18,24,21,18,19,17,27,10,15,14,16,-2.0753,0
118,627,1,1,0,20,4,21,10,14,8,14,15,5,11,16,15,-5.0753,0
133,627,1,1,0,23,8.5,25,10,14,11,14,17,4,19,12,21,-1.0753,0
134,627,1,1,0,20,24,29,22,13,15,18,19,11,9,26,13,2.9247,0
135,627,1,1,0,27,4,26,12,12,11,14,15,5,13,11,10,-.0752999999999986,0
137,627,1,1,0,21,24,29,13,14,14,14,21,7,15,17,14,2.9247,0
138,627,1,1,0,19,.6,24,19,19,17,19,19,10,13,25,16,-2.0753,0
139,627,1,1,0,20,18,13,20,15,30,17,23,8,15,26,12,-13.0753,0
141,627,1,1,0,20,18,27,18,13,8,15,15,5,14,17,15,.924700000000001,0
143,627,1,1,0,21,18,25,13,14,17,17,26,5,17,14,20,-1.0753,0
144,627,1,1,0,21,4,24,15,16,12,21,23,9,13,12,18,-2.0753,0
147,627,1,1,0,23,24,25,16,14,14,16,19,6,13,15,13,-1.0753,0
148,627,1,1,0,20,24,27,16,13,10,16,10,4,15,16,8,.924700000000001,0
150,627,1,1,0,45,18,33,9,11,8,15,20,4,17,8,8,6.9247,0
151,627,1,1,0,20.8234575442883,8.5,26,14,20,19,14,20,4,14,17,16,-.0752999999999986,0
157,627,1,1,0,20,24,27,23,14,13,19,17,7,13,18,8,.924700000000001,0
158,627,1,1,0,20,8.5,18,29,25,26,23,29,11,10,30,15,-8.0753,0
160,627,1,1,0,23,24,32,11,14,10,14,22,5,16,9,9,5.9247,0
167,627,1,1,0,33,24,30,9,11,8,15,22,4,20,8,8,3.9247,0
266,627,1,1,0,23,24,16,23,16,15,12,11,9,14,17,16,-10.0753,0
269,627,1,1,0,23,24,30,20,17,20,16,23,7,13,21,10,3.9247,0
271,627,1,1,0,27,24,27,17.2334465195246,16,8,15,19.6080066722269,4,15.6115351993215,14,10,.924700000000001,0
272,627,1,1,0,33,24,27,9,13,15,13,14,4,11,13,8,.924700000000001,0
274,627,1,1,0,27,18,26,22,17,19,17,20,7,12,25,12,-.0752999999999986,0
275,627,1,1,0,23,24,24,15,15,14,16,24,4,19,10,10,-2.0753,0
278,627,1,1,0,20,18,31,10,11,11,13,20,4,17,10,13,4.9247,0
279,627,1,1,0,33,24,26,21,17,16,17,26,5,17,18,11,-.0752999999999986,0
280,627,1,1,0,45,24,32,20,12,10,14,18,4,18,13,14,5.9247,0
283,627,1,1,0,23,2,25,18,17,12,13,27,10,14,17,11,-1.0753,0
284,627,1,1,0,33,2,28,17,18,16,20,20,7,12,18,13,1.9247,0
285,627,1,1,0,23,24,20,25,18,16,13,20,5,18,14,12,-6.0753,0
286,627,1,1,0,23,12,26,22,15,15,18,27,8,10,25,14,-.0752999999999986,0
287,627,1,1,0,21,24,27,11,11,14,15,20,4,17,11,10,.924700000000001,0
289,627,1,1,0,21,24,29,15,10,8,18,14,4,22,8,8,2.9247,0
290,627,1,1,0,23,24,32,17.2334465195246,16,14.4806324110672,16.7000828500414,19.6080066722269,6,15.6115351993215,15.3496143958869,13.9993846153846,5.9247,0
293,627,1,1,0,20,24,24,20,19,10,16,23,7,17,12,8,-2.0753,0
294,627,1,1,0,27,24,25,18,15,21,20,23,5,17,26,16,-1.0753,0
297,627,1,1,0,20,4,24,13,13,11,15,21,5,18,10,13,-2.0753,0
301,627,1,1,0,23,18,28,13,14,18,16,23,6,15.6115351993215,15,8,1.9247,0
303,627,1,1,0,23,24,28,13,14,13,14,23,5,20,11,18,1.9247,0
304,627,1,1,0,21,24,24,14,12,12,15,14,7,11,13,19,-2.0753,0
305,627,1,1,0,20,18,28,12,11,10,16,14,4,19,10,18,1.9247,0
306,627,1,1,0,45,24,35,11,15,10,17,17,4,19,12,8,8.9247,0
310,627,1,1,0,21,4,24,25,19,14.4806324110672,13,19,6,10,18,19,-2.0753,0
311,627,1,1,0,20,24,28,12,15.0244667503137,14.4806324110672,17,19,7.22775510204082,15,9,13,1.9247,0
312,627,1,1,0,23,24,27,16,13,13,17,16,8,14,22,8,.924700000000001,0
313,627,1,1,0,21,24,24,14,18,13,13,15,6,14,13,19,-2.0753,0
314,627,1,1,0,20,4,22,18,15,19,20,22,7,15,20,21,-4.0753,0
317,627,1,1,0,21,8.5,25,18,15,15,17,16,6,17,11,8,-1.0753,0
318,627,1,1,0,23,24,30,19,16,10,17,24,4,17,9,11,3.9247,0
319,627,1,1,0,20,24,32,12,11,11,15,23,5,19,13,8,5.9247,0
320,627,1,1,0,23,8.5,26,10,13,11,15,17,6,18,8,9,-.0752999999999986,0
322,627,1,1,0,23,24,28,17,11,20,14,17,5,15,12,10,1.9247,0
323,627,1,1,0,23,24,28,24,15,15,21,17,7,14,25,13,1.9247,0
328,627,1,1,0,27,24,28,14,17,14,17,20,4,15,13,15,1.9247,0
331,627,1,1,0,21,4,28,13,15,12,15,26,5,18,14,8,1.9247,0
332,627,1,1,0,23,24,26,21,15,16,21,18,11,13,28,14,-.0752999999999986,0
333,627,1,1,0,23,24,25,18,16,17,18,22,8,17,13,16,-1.0753,0
337,627,1,1,0,21,12,34,9,11,10,12,12,4,18,9,9,7.9247,0
339,627,1,1,0,21,24,26,11,15,14,18,24,7,16,13,8,-.0752999999999986,0
340,627,1,1,0,20,24,25,15,13,10,15,17,5,19,10,15,-1.0753,0
342,627,1,1,0,23,24,26,13,16,9,15,18,4,14,11,13,-.0752999999999986,0
344,627,1,1,0,27,24,26.0753311258278,12,15,10,19,15,4,15,12,12,3.11258278173909E-005,0
345,627,1,1,0,33,24,30,10,11,11,12,19,4,15,10,8,3.9247,0
347,627,1,1,0,23,8.5,26,15,16,15,12,13,6,14,13,18,-.0752999999999986,0
348,627,1,1,0,27,18,24,28,19,23,16,24,9,11,23,12,-2.0753,0
349,627,1,1,0,21,24,27,13,13,11,15,22,5,12,15,15,.924700000000001,0
350,627,1,1,0,23,24,27,19,15,14,16,25,6,12,17,12,.924700000000001,0
351,627,1,1,0,23,2,21,21,16,23,17,21,8,15,23,8,-5.0753,0
352,627,1,1,0,21,24,22,19,15,12,15,21,8,13,19,15,-4.0753,0
356,627,1,1,0,27,24,23,22,13,12,21,22,4,12,15,8,-3.0753,0
357,627,1,1,0,23,24,25,11,15,9,18,19,6,15.6115351993215,14,13,-1.0753,0
358,627,1,1,0,21,24,22,14,17,11,15,24,7,16,10,19,-4.0753,0
359,627,1,1,0,27,12,30,11,12,9,13,16,4,8,18,11,3.9247,0
360,627,1,1,0,23,18,31,15,10,9,15,20,5,18,8,8,4.9247,0
361,627,1,1,0,27,24,23,14,16,15,14,21,9,16,13,11,-3.0753,0
362,627,1,1,0,45,18,25,22,19,17,18,24,8,13,21,19,-1.0753,0
364,627,1,1,0,21,18,28,16,16,16,15,17,8,19,12,15,1.9247,0
365,627,1,1,0,19,24,27,16,14,14,20,21,7,15,17,12,.924700000000001,0
366,627,1,1,0,23,18,29,13,14,10,14,16,6,19,10,11,2.9247,0
367,627,1,1,0,33,24,26,20,18,16,17,20,6,13,18,8,-.0752999999999986,0
368,627,1,1,0,23,24,29,17,14,13,15,26,6,16,12,8,2.9247,0
369,627,1,1,0,33,24,35,9,11,8,13,18,4,19,8,8,8.9247,0
370,627,1,1,0,23,18,26,15,14,11,12,19,6,18,17,8,-.0752999999999986,0
371,627,1,1,0,27,4,30,15,10,14,12,11,4,17,9,13.9993846153846,3.9247,0
372,627,1,1,0,23,24,26,16,14,10,14,19.6080066722269,4,12,15.3496143958869,9,-.0752999999999986,0
373,627,1,1,0,21,24,27,16,12,13,14,19,4,15.6115351993215,11,18,.924700000000001,0
374,627,1,1,0,21,24,24,13,13,11,17,25,6,20,9,11,-2.0753,0
375,627,1,1,0,21,18,15,25,15,26,20,27,8,20,25,12,-11.0753,0
376,627,1,1,0,20,24,26,19,14,13,17,20,6,20,11,11,-.0752999999999986,0
377,627,1,1,0,20,24,27,12,12,14.4806324110672,17,23,8,20,12,10,.924700000000001,0
379,627,1,1,0,23,4,26,14,12,16,19,19,7,11,22,12,-.0752999999999986,0
380,627,1,1,0,33,24,27,12,14,11,13,15,5,14,11,10,.924700000000001,0
381,627,1,1,0,21,24,23,13,14,12,18,21,5,17,11,18,-3.0753,0
383,627,1,1,0,21,8.5,23,19,13,20,17,23,9,11,19,17,-3.0753,0
385,627,1,1,0,27,24,27,11,13,8,15,11,4,10,15,9,.924700000000001,0
386,627,1,1,0,23,24,34,9,11,8,12,9,4,16,11,8,7.9247,0
387,627,1,1,0,23,24,31,17.2334465195246,14,25,18,18,8,13,15.3496143958869,16,4.9247,0
388,627,1,1,0,23,24,25,27,16,20,19,21,7,10,26,17,-1.0753,0
389,627,1,1,0,23,24,32,12,12,16,12,24,6,15,11,10,5.9247,0
390,627,1,1,0,20.8234575442883,24,25,17,16,16,22,23,6,14,15,11,-1.0753,0
391,627,1,1,0,21,1,26.0753311258278,17.2334465195246,15.0244667503137,14.4806324110672,16.7000828500414,19.6080066722269,7.22775510204082,15.6115351993215,15.3496143958869,13.9993846153846,3.11258278173909E-005,0
392,627,1,1,0,23,24,25,12,17,9,18,26,5,17,8,10,-1.0753,0
393,627,1,1,0,23,4,24,29,14,14,21,17,12,9,27,10,-2.0753,0
394,627,1,1,0,23,18,28,19,14,14,13,18,7,12,17,18,1.9247,0
395,627,1,1,0,23,18,27,17.2334465195246,18,19,15,23,8,15,15.3496143958869,17,.924700000000001,0
396,627,1,1,0,21,24,26,14,13,19,15,28,5,16,12,21,-.0752999999999986,0
397,627,1,1,0,20,24,20,14,16,13,15,27,7,18,13,8,-6.0753,0
398,627,1,1,0,20,12,22,24,14,12,15,16,10,9,15.3496143958869,15,-4.0753,0
400,627,1,1,0,33,24,21,20,18,13,22,20,10,8,21,15,-5.0753,0
401,627,1,1,0,33,12,30,16,14,22,16.7000828500414,14,5,8,16,16,3.9247,0
402,627,1,1,0,23,2,28,12,11,15,13,12,4,12,15.3496143958869,8,1.9247,0
403,627,1,1,0,23,2,30,17.2334465195246,14,13,16,19.6080066722269,7,11,17,10,3.9247,0
404,627,1,1,0,21,18,26,10,12,11,11,16,5,17,9,12,-.0752999999999986,0
405,627,1,1,0,20,18,28,16,15,8,14,20,5,13,16,11,1.9247,0
406,627,1,1,0,20,8.5,22,13,15,10,17,19,9,11,16,18,-4.0753,0
407,627,1,1,0,23,24,21,24,20,24,17,28,10,18,19,23,-5.0753,0
408,627,1,1,0,23,24,25,10,18,11,13,19,9,15,8,18,-1.0753,0
409,627,1,1,0,23,24,26,17,17,8,17,22,6,16,11,8,-.0752999999999986,0
411,627,1,1,0,20,2,26,12,12,12,13,10,5,10,10,10,-.0752999999999986,0
412,627,1,1,0,21,18,26,24,14,18,15,19,4,14,16,16,-.0752999999999986,0
413,627,1,1,0,21,8.5,25,17,15,17,16,15,6,10,14,13,-1.0753,0
414,627,1,1,0,20,.6,27,16,14,11,17,14,5,15,9,14,.924700000000001,0
415,627,1,1,0,20,8.5,30,10,15,15,17,30,4,16,9,10,3.9247,0
416,627,1,1,0,23,18,28,9,11,8,15,16,4,19,8,8,1.9247,0
417,627,1,1,0,21,4,26,20,16,16,18,19,8,12,17,17,-.0752999999999986,0
418,627,1,1,0,23,18,24,23,14,14,24,29,10,14,28,21,-2.0753,0
419,627,1,1,0,20,12,23,17,17,10,18,28,9,10,24,13,-3.0753,0
420,627,1,1,0,23,8.5,25,12,15,17,15,18,5,18,8,21,-1.0753,0
421,627,1,1,0,21,4,23,15,18,9,19,22,8,14,14,9,-3.0753,0
422,627,1,1,0,23,8.5,28,11,14,17,13,15,7,15,10,23,1.9247,0
423,627,1,1,0,21,24,20,14,15,12,15,16,7,12,13,24,-6.0753,0
424,627,1,1,0,23,24,20,20,16,14,19,24,10,15.6115351993215,19,18,-6.0753,0
425,627,1,1,0,21,24,18,30,17,23,24,30,7,15,28,14,-8.0753,0
426,627,1,1,0,23,24,29,9,12,9,14,16,4,19,8,13,2.9247,0
427,627,1,1,0,23,24,26,15,15,17,17,24,6,13,17,9,-.0752999999999986,0
429,627,1,1,0,20,18,26,14,12,14,16,21,4,17,12,9,-.0752999999999986,0
431,627,1,1,0,23,24,24,16,14,17,16,23,7,17,13,12,-2.0753,0
432,627,1,1,0,21,8.5,32,18,15,10,16,26,6,20,10,10,5.9247,0
433,627,1,1,0,20,12,24,12,16,14,15,24,6,17,13,15,-2.0753,0
434,627,1,1,0,23,18,29,10,15,17,14,20,6,15,17,11,2.9247,0
436,627,1,1,0,21,24,22,16,15,19,16,25,8,17,20,16,-4.0753,0
437,627,1,1,0,23,4,25,12,12,12,18,21,7,14,12,11,-1.0753,0
438,627,1,1,0,23,2,23,29,15,17,13,25,8,13,10,21,-3.0753,0
439,627,1,1,0,19,8.5,24,22,17,17,15,21,8,14,16,18,-2.0753,0
440,627,1,1,0,23,2,27,18,15,17,17,22,7,20,10,14,.924700000000001,0
442,627,1,1,0,33,24,23,11,16,21,17,24,6,16,17,8,-3.0753,0
443,627,1,1,0,23,24,24,12,13,17,17,11,4,21,11,10,-2.0753,0
444,627,1,1,0,20,24,26,11,17,14,15,15,6,18,10,10,-.0752999999999986,0
446,627,1,1,0,27,4,26,17,15,21,21,27,9,15,16,8,-.0752999999999986,0
447,627,1,1,0,20,1,23,19,18,19,21,16,7,12,23,11,-3.0753,0
448,627,1,1,0,20,24,29,9,11,9,12,22,6,15,9,11,2.9247,0
449,627,1,1,0,20,8.5,26,13,17,11,18,20,5,19,9,16,-.0752999999999986,0
451,627,1,1,0,23,8.5,27,13,12,12,13,14,6,17,12,11,.924700000000001,0
452,627,1,1,0,23,24,24,15,16,8,11,15,5,14,10,19,-2.0753,0
453,627,1,1,0,23,4,28,15,15,13,14,15,7,18,11,18,1.9247,0
454,627,1,1,0,20,24,24,18,14,18,15,22,7,16,12,27,-2.0753,0
455,627,1,1,0,20,18,31,10,15,8,16,22,5,22,8,8,4.9247,0
